,id,name,type,episodes,episodes_category,duration_per_ep,status,aired_from,aired_to,genre,producer,studio,score,scored_by,rank,rating
1716,467,Ghost in the Shell: Stand Alone Complex,TV,26.0,0 - 50 Episodes,24.0,Finished Airing,2002-10-01T00:00:00+00:00,2003-10-01T00:00:00+00:00,Mystery,Tokuma Shoten,Production I.G,8.42,169148.0,184.0,R - 17+ (violence & profanity)
1717,467,Ghost in the Shell: Stand Alone Complex,TV,26.0,0 - 50 Episodes,24.0,Finished Airing,2002-10-01T00:00:00+00:00,2003-10-01T00:00:00+00:00,Sci-Fi,Tokuma Shoten,Production I.G,8.42,169148.0,184.0,R - 17+ (violence & profanity)
1718,467,Ghost in the Shell: Stand Alone Complex,TV,26.0,0 - 50 Episodes,24.0,Finished Airing,2002-10-01T00:00:00+00:00,2003-10-01T00:00:00+00:00,Action,Nippon Television Network,Production I.G,8.42,169148.0,184.0,R - 17+ (violence & profanity)
1719,467,Ghost in the Shell: Stand Alone Complex,TV,26.0,0 - 50 Episodes,24.0,Finished Airing,2002-10-01T00:00:00+00:00,2003-10-01T00:00:00+00:00,Award Winning,Nippon Television Network,Production I.G,8.42,169148.0,184.0,R - 17+ (violence & profanity)
1720,467,Ghost in the Shell: Stand Alone Complex,TV,26.0,0 - 50 Episodes,24.0,Finished Airing,2002-10-01T00:00:00+00:00,2003-10-01T00:00:00+00:00,Mystery,Nippon Television Network,Production I.G,8.42,169148.0,184.0,R - 17+ (violence & profanity)
1721,467,Ghost in the Shell: Stand Alone Complex,TV,26.0,0 - 50 Episodes,24.0,Finished Airing,2002-10-01T00:00:00+00:00,2003-10-01T00:00:00+00:00,Sci-Fi,Nippon Television Network,Production I.G,8.42,169148.0,184.0,R - 17+ (violence & profanity)
1722,45556,Scissor Seven (2021),ONA,10.0,0 - 50 Episodes,16.0,Finished Airing,2021-01-21T00:00:00+00:00,2021-05-05T00:00:00+00:00,Action,AHA Entertainment,Sharefun Studio,8.42,42314.0,191.0,R - 17+ (violence & profanity)
1723,45556,Scissor Seven (2021),ONA,10.0,0 - 50 Episodes,16.0,Finished Airing,2021-01-21T00:00:00+00:00,2021-05-05T00:00:00+00:00,Adventure,AHA Entertainment,Sharefun Studio,8.42,42314.0,191.0,R - 17+ (violence & profanity)
1724,45556,Scissor Seven (2021),ONA,10.0,0 - 50 Episodes,16.0,Finished Airing,2021-01-21T00:00:00+00:00,2021-05-05T00:00:00+00:00,Comedy,AHA Entertainment,Sharefun Studio,8.42,42314.0,191.0,R - 17+ (violence & profanity)
1725,45556,Scissor Seven (2021),ONA,10.0,0 - 50 Episodes,16.0,Finished Airing,2021-01-21T00:00:00+00:00,2021-05-05T00:00:00+00:00,Drama,AHA Entertainment,Sharefun Studio,8.42,42314.0,191.0,R - 17+ (violence & profanity)
1726,45556,Scissor Seven (2021),ONA,10.0,0 - 50 Episodes,16.0,Finished Airing,2021-01-21T00:00:00+00:00,2021-05-05T00:00:00+00:00,Mystery,AHA Entertainment,Sharefun Studio,8.42,42314.0,191.0,R - 17+ (violence & profanity)
1727,33255,The Disastrous Life of Saiki K.,TV,120.0,100 - 250 Episodes,5.0,Finished Airing,2016-07-04T00:00:00+00:00,2016-12-26T00:00:00+00:00,Comedy,TV Tokyo,J.C.Staff,8.41,663603.0,193.0,PG-13 - Teens 13 or older
1728,33255,The Disastrous Life of Saiki K.,TV,120.0,100 - 250 Episodes,5.0,Finished Airing,2016-07-04T00:00:00+00:00,2016-12-26T00:00:00+00:00,Comedy,Shogakukan-Shueisha Productions,J.C.Staff,8.41,663603.0,193.0,PG-13 - Teens 13 or older
1729,33255,The Disastrous Life of Saiki K.,TV,120.0,100 - 250 Episodes,5.0,Finished Airing,2016-07-04T00:00:00+00:00,2016-12-26T00:00:00+00:00,Comedy,Pony Canyon,J.C.Staff,8.41,663603.0,193.0,PG-13 - Teens 13 or older
1730,33255,The Disastrous Life of Saiki K.,TV,120.0,100 - 250 Episodes,5.0,Finished Airing,2016-07-04T00:00:00+00:00,2016-12-26T00:00:00+00:00,Comedy,Nippon Columbia,J.C.Staff,8.41,663603.0,193.0,PG-13 - Teens 13 or older
1731,33255,The Disastrous Life of Saiki K.,TV,120.0,100 - 250 Episodes,5.0,Finished Airing,2016-07-04T00:00:00+00:00,2016-12-26T00:00:00+00:00,Comedy,KlockWorx,J.C.Staff,8.41,663603.0,193.0,PG-13 - Teens 13 or older
1732,33255,The Disastrous Life of Saiki K.,TV,120.0,100 - 250 Episodes,5.0,Finished Airing,2016-07-04T00:00:00+00:00,2016-12-26T00:00:00+00:00,Comedy,Asmik Ace,J.C.Staff,8.41,663603.0,193.0,PG-13 - Teens 13 or older
1733,33255,The Disastrous Life of Saiki K.,TV,120.0,100 - 250 Episodes,5.0,Finished Airing,2016-07-04T00:00:00+00:00,2016-12-26T00:00:00+00:00,Comedy,Bandai Namco Entertainment,J.C.Staff,8.41,663603.0,193.0,PG-13 - Teens 13 or older
1734,33255,The Disastrous Life of Saiki K.,TV,120.0,100 - 250 Episodes,5.0,Finished Airing,2016-07-04T00:00:00+00:00,2016-12-26T00:00:00+00:00,Comedy,Shueisha,J.C.Staff,8.41,663603.0,193.0,PG-13 - Teens 13 or older
1735,33255,The Disastrous Life of Saiki K.,TV,120.0,100 - 250 Episodes,5.0,Finished Airing,2016-07-04T00:00:00+00:00,2016-12-26T00:00:00+00:00,Comedy,Toy's Factory,J.C.Staff,8.41,663603.0,193.0,PG-13 - Teens 13 or older
1736,33255,The Disastrous Life of Saiki K.,TV,120.0,100 - 250 Episodes,5.0,Finished Airing,2016-07-04T00:00:00+00:00,2016-12-26T00:00:00+00:00,Comedy,Dear Stage inc.,J.C.Staff,8.41,663603.0,193.0,PG-13 - Teens 13 or older
1737,33255,The Disastrous Life of Saiki K.,TV,120.0,100 - 250 Episodes,5.0,Finished Airing,2016-07-04T00:00:00+00:00,2016-12-26T00:00:00+00:00,Comedy,TV Tokyo,Egg Firm,8.41,663603.0,193.0,PG-13 - Teens 13 or older
1738,33255,The Disastrous Life of Saiki K.,TV,120.0,100 - 250 Episodes,5.0,Finished Airing,2016-07-04T00:00:00+00:00,2016-12-26T00:00:00+00:00,Comedy,Shogakukan-Shueisha Productions,Egg Firm,8.41,663603.0,193.0,PG-13 - Teens 13 or older
1739,33255,The Disastrous Life of Saiki K.,TV,120.0,100 - 250 Episodes,5.0,Finished Airing,2016-07-04T00:00:00+00:00,2016-12-26T00:00:00+00:00,Comedy,Pony Canyon,Egg Firm,8.41,663603.0,193.0,PG-13 - Teens 13 or older
1740,33255,The Disastrous Life of Saiki K.,TV,120.0,100 - 250 Episodes,5.0,Finished Airing,2016-07-04T00:00:00+00:00,2016-12-26T00:00:00+00:00,Comedy,Nippon Columbia,Egg Firm,8.41,663603.0,193.0,PG-13 - Teens 13 or older
1741,33255,The Disastrous Life of Saiki K.,TV,120.0,100 - 250 Episodes,5.0,Finished Airing,2016-07-04T00:00:00+00:00,2016-12-26T00:00:00+00:00,Comedy,KlockWorx,Egg Firm,8.41,663603.0,193.0,PG-13 - Teens 13 or older
1742,33255,The Disastrous Life of Saiki K.,TV,120.0,100 - 250 Episodes,5.0,Finished Airing,2016-07-04T00:00:00+00:00,2016-12-26T00:00:00+00:00,Comedy,Asmik Ace,Egg Firm,8.41,663603.0,193.0,PG-13 - Teens 13 or older
1743,33255,The Disastrous Life of Saiki K.,TV,120.0,100 - 250 Episodes,5.0,Finished Airing,2016-07-04T00:00:00+00:00,2016-12-26T00:00:00+00:00,Comedy,Bandai Namco Entertainment,Egg Firm,8.41,663603.0,193.0,PG-13 - Teens 13 or older
1744,33255,The Disastrous Life of Saiki K.,TV,120.0,100 - 250 Episodes,5.0,Finished Airing,2016-07-04T00:00:00+00:00,2016-12-26T00:00:00+00:00,Comedy,Shueisha,Egg Firm,8.41,663603.0,193.0,PG-13 - Teens 13 or older
1745,33255,The Disastrous Life of Saiki K.,TV,120.0,100 - 250 Episodes,5.0,Finished Airing,2016-07-04T00:00:00+00:00,2016-12-26T00:00:00+00:00,Comedy,Toy's Factory,Egg Firm,8.41,663603.0,193.0,PG-13 - Teens 13 or older
1746,33255,The Disastrous Life of Saiki K.,TV,120.0,100 - 250 Episodes,5.0,Finished Airing,2016-07-04T00:00:00+00:00,2016-12-26T00:00:00+00:00,Comedy,Dear Stage inc.,Egg Firm,8.41,663603.0,193.0,PG-13 - Teens 13 or older
1747,34612,The Disastrous Life of Saiki K. 2,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2018-01-17T00:00:00+00:00,2018-06-27T00:00:00+00:00,Comedy,TV Tokyo,J.C.Staff,8.41,411197.0,194.0,PG-13 - Teens 13 or older
1748,34612,The Disastrous Life of Saiki K. 2,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2018-01-17T00:00:00+00:00,2018-06-27T00:00:00+00:00,Comedy,Shogakukan-Shueisha Productions,J.C.Staff,8.41,411197.0,194.0,PG-13 - Teens 13 or older
1749,34612,The Disastrous Life of Saiki K. 2,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2018-01-17T00:00:00+00:00,2018-06-27T00:00:00+00:00,Comedy,Nippon Columbia,J.C.Staff,8.41,411197.0,194.0,PG-13 - Teens 13 or older
1750,34612,The Disastrous Life of Saiki K. 2,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2018-01-17T00:00:00+00:00,2018-06-27T00:00:00+00:00,Comedy,KlockWorx,J.C.Staff,8.41,411197.0,194.0,PG-13 - Teens 13 or older
1751,34612,The Disastrous Life of Saiki K. 2,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2018-01-17T00:00:00+00:00,2018-06-27T00:00:00+00:00,Comedy,Asmik Ace,J.C.Staff,8.41,411197.0,194.0,PG-13 - Teens 13 or older
1752,34612,The Disastrous Life of Saiki K. 2,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2018-01-17T00:00:00+00:00,2018-06-27T00:00:00+00:00,Comedy,Bandai Namco Entertainment,J.C.Staff,8.41,411197.0,194.0,PG-13 - Teens 13 or older
1753,34612,The Disastrous Life of Saiki K. 2,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2018-01-17T00:00:00+00:00,2018-06-27T00:00:00+00:00,Comedy,Shueisha,J.C.Staff,8.41,411197.0,194.0,PG-13 - Teens 13 or older
1754,34612,The Disastrous Life of Saiki K. 2,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2018-01-17T00:00:00+00:00,2018-06-27T00:00:00+00:00,Comedy,Toy's Factory,J.C.Staff,8.41,411197.0,194.0,PG-13 - Teens 13 or older
1755,34612,The Disastrous Life of Saiki K. 2,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2018-01-17T00:00:00+00:00,2018-06-27T00:00:00+00:00,Comedy,Dear Stage inc.,J.C.Staff,8.41,411197.0,194.0,PG-13 - Teens 13 or older
1756,34612,The Disastrous Life of Saiki K. 2,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2018-01-17T00:00:00+00:00,2018-06-27T00:00:00+00:00,Comedy,TV Tokyo,Egg Firm,8.41,411197.0,194.0,PG-13 - Teens 13 or older
1757,34612,The Disastrous Life of Saiki K. 2,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2018-01-17T00:00:00+00:00,2018-06-27T00:00:00+00:00,Comedy,Shogakukan-Shueisha Productions,Egg Firm,8.41,411197.0,194.0,PG-13 - Teens 13 or older
1758,34612,The Disastrous Life of Saiki K. 2,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2018-01-17T00:00:00+00:00,2018-06-27T00:00:00+00:00,Comedy,Nippon Columbia,Egg Firm,8.41,411197.0,194.0,PG-13 - Teens 13 or older
1759,34612,The Disastrous Life of Saiki K. 2,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2018-01-17T00:00:00+00:00,2018-06-27T00:00:00+00:00,Comedy,KlockWorx,Egg Firm,8.41,411197.0,194.0,PG-13 - Teens 13 or older
1760,34612,The Disastrous Life of Saiki K. 2,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2018-01-17T00:00:00+00:00,2018-06-27T00:00:00+00:00,Comedy,Asmik Ace,Egg Firm,8.41,411197.0,194.0,PG-13 - Teens 13 or older
1761,34612,The Disastrous Life of Saiki K. 2,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2018-01-17T00:00:00+00:00,2018-06-27T00:00:00+00:00,Comedy,Bandai Namco Entertainment,Egg Firm,8.41,411197.0,194.0,PG-13 - Teens 13 or older
1762,34612,The Disastrous Life of Saiki K. 2,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2018-01-17T00:00:00+00:00,2018-06-27T00:00:00+00:00,Comedy,Shueisha,Egg Firm,8.41,411197.0,194.0,PG-13 - Teens 13 or older
1763,34612,The Disastrous Life of Saiki K. 2,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2018-01-17T00:00:00+00:00,2018-06-27T00:00:00+00:00,Comedy,Toy's Factory,Egg Firm,8.41,411197.0,194.0,PG-13 - Teens 13 or older
1764,34612,The Disastrous Life of Saiki K. 2,TV,24.0,0 - 50 Episodes,24.0,Finished Airing,2018-01-17T00:00:00+00:00,2018-06-27T00:00:00+00:00,Comedy,Dear Stage inc.,Egg Firm,8.41,411197.0,194.0,PG-13 - Teens 13 or older
1765,25781,Attack on Titan: No Regrets,OVA,2.0,0 - 50 Episodes,27.0,Finished Airing,2014-12-09T00:00:00+00:00,2015-04-09T00:00:00+00:00,Action,Production I.G,Wit Studio,8.41,325271.0,195.0,R - 17+ (violence & profanity)
1766,40730,Heaven Official's Blessing,ONA,11.0,0 - 50 Episodes,26.0,Finished Airing,2020-10-31T00:00:00+00:00,2021-01-02T00:00:00+00:00,Action,bilibili,Haoliners Animation League,8.41,71864.0,196.0,PG-13 - Teens 13 or older
1767,40730,Heaven Official's Blessing,ONA,11.0,0 - 50 Episodes,26.0,Finished Airing,2020-10-31T00:00:00+00:00,2021-01-02T00:00:00+00:00,Adventure,bilibili,Haoliners Animation League,8.41,71864.0,196.0,PG-13 - Teens 13 or older
1768,40730,Heaven Official's Blessing,ONA,11.0,0 - 50 Episodes,26.0,Finished Airing,2020-10-31T00:00:00+00:00,2021-01-02T00:00:00+00:00,Drama,bilibili,Haoliners Animation League,8.41,71864.0,196.0,PG-13 - Teens 13 or older
1769,40730,Heaven Official's Blessing,ONA,11.0,0 - 50 Episodes,26.0,Finished Airing,2020-10-31T00:00:00+00:00,2021-01-02T00:00:00+00:00,Fantasy,bilibili,Haoliners Animation League,8.41,71864.0,196.0,PG-13 - Teens 13 or older
1770,2246,Mononoke,TV,12.0,0 - 50 Episodes,22.0,Finished Airing,2007-07-13T00:00:00+00:00,2007-09-28T00:00:00+00:00,Horror,Dentsu,Toei Animation,8.41,101254.0,198.0,R - 17+ (violence & profanity)
1771,2246,Mononoke,TV,12.0,0 - 50 Episodes,22.0,Finished Airing,2007-07-13T00:00:00+00:00,2007-09-28T00:00:00+00:00,Mystery,Dentsu,Toei Animation,8.41,101254.0,198.0,R - 17+ (violence & profanity)
1772,2246,Mononoke,TV,12.0,0 - 50 Episodes,22.0,Finished Airing,2007-07-13T00:00:00+00:00,2007-09-28T00:00:00+00:00,Supernatural,Dentsu,Toei Animation,8.41,101254.0,198.0,R - 17+ (violence & profanity)
1773,2246,Mononoke,TV,12.0,0 - 50 Episodes,22.0,Finished Airing,2007-07-13T00:00:00+00:00,2007-09-28T00:00:00+00:00,Suspense,Dentsu,Toei Animation,8.41,101254.0,198.0,R - 17+ (violence & profanity)
1774,2246,Mononoke,TV,12.0,0 - 50 Episodes,22.0,Finished Airing,2007-07-13T00:00:00+00:00,2007-09-28T00:00:00+00:00,Horror,SKY Perfect Well Think,Toei Animation,8.41,101254.0,198.0,R - 17+ (violence & profanity)
1775,2246,Mononoke,TV,12.0,0 - 50 Episodes,22.0,Finished Airing,2007-07-13T00:00:00+00:00,2007-09-28T00:00:00+00:00,Mystery,SKY Perfect Well Think,Toei Animation,8.41,101254.0,198.0,R - 17+ (violence & profanity)
1776,2246,Mononoke,TV,12.0,0 - 50 Episodes,22.0,Finished Airing,2007-07-13T00:00:00+00:00,2007-09-28T00:00:00+00:00,Supernatural,SKY Perfect Well Think,Toei Animation,8.41,101254.0,198.0,R - 17+ (violence & profanity)
1777,2246,Mononoke,TV,12.0,0 - 50 Episodes,22.0,Finished Airing,2007-07-13T00:00:00+00:00,2007-09-28T00:00:00+00:00,Suspense,SKY Perfect Well Think,Toei Animation,8.41,101254.0,198.0,R - 17+ (violence & profanity)
1778,2246,Mononoke,TV,12.0,0 - 50 Episodes,22.0,Finished Airing,2007-07-13T00:00:00+00:00,2007-09-28T00:00:00+00:00,Horror,Fuji TV,Toei Animation,8.41,101254.0,198.0,R - 17+ (violence & profanity)
1779,2246,Mononoke,TV,12.0,0 - 50 Episodes,22.0,Finished Airing,2007-07-13T00:00:00+00:00,2007-09-28T00:00:00+00:00,Mystery,Fuji TV,Toei Animation,8.41,101254.0,198.0,R - 17+ (violence & profanity)
1780,2246,Mononoke,TV,12.0,0 - 50 Episodes,22.0,Finished Airing,2007-07-13T00:00:00+00:00,2007-09-28T00:00:00+00:00,Supernatural,Fuji TV,Toei Animation,8.41,101254.0,198.0,R - 17+ (violence & profanity)
1781,2246,Mononoke,TV,12.0,0 - 50 Episodes,22.0,Finished Airing,2007-07-13T00:00:00+00:00,2007-09-28T00:00:00+00:00,Suspense,Fuji TV,Toei Animation,8.41,101254.0,198.0,R - 17+ (violence & profanity)
1782,2246,Mononoke,TV,12.0,0 - 50 Episodes,22.0,Finished Airing,2007-07-13T00:00:00+00:00,2007-09-28T00:00:00+00:00,Horror,Asmik Ace,Toei Animation,8.41,101254.0,198.0,R - 17+ (violence & profanity)
1783,2246,Mononoke,TV,12.0,0 - 50 Episodes,22.0,Finished Airing,2007-07-13T00:00:00+00:00,2007-09-28T00:00:00+00:00,Mystery,Asmik Ace,Toei Animation,8.41,101254.0,198.0,R - 17+ (violence & profanity)
1784,2246,Mononoke,TV,12.0,0 - 50 Episodes,22.0,Finished Airing,2007-07-13T00:00:00+00:00,2007-09-28T00:00:00+00:00,Supernatural,Asmik Ace,Toei Animation,8.41,101254.0,198.0,R - 17+ (violence & profanity)
1785,2246,Mononoke,TV,12.0,0 - 50 Episodes,22.0,Finished Airing,2007-07-13T00:00:00+00:00,2007-09-28T00:00:00+00:00,Suspense,Asmik Ace,Toei Animation,8.41,101254.0,198.0,R - 17+ (violence & profanity)
1786,2246,Mononoke,TV,12.0,0 - 50 Episodes,22.0,Finished Airing,2007-07-13T00:00:00+00:00,2007-09-28T00:00:00+00:00,Horror,Sony Music Entertainment,Toei Animation,8.41,101254.0,198.0,R - 17+ (violence & profanity)
1787,2246,Mononoke,TV,12.0,0 - 50 Episodes,22.0,Finished Airing,2007-07-13T00:00:00+00:00,2007-09-28T00:00:00+00:00,Mystery,Sony Music Entertainment,Toei Animation,8.41,101254.0,198.0,R - 17+ (violence & profanity)
1788,2246,Mononoke,TV,12.0,0 - 50 Episodes,22.0,Finished Airing,2007-07-13T00:00:00+00:00,2007-09-28T00:00:00+00:00,Supernatural,Sony Music Entertainment,Toei Animation,8.41,101254.0,198.0,R - 17+ (violence & profanity)
1789,2246,Mononoke,TV,12.0,0 - 50 Episodes,22.0,Finished Airing,2007-07-13T00:00:00+00:00,2007-09-28T00:00:00+00:00,Suspense,Sony Music Entertainment,Toei Animation,8.41,101254.0,198.0,R - 17+ (violence & profanity)
1790,36275,Natsume's Book of Friends Season 6 Specials,Special,2.0,0 - 50 Episodes,23.0,Finished Airing,2017-09-27T00:00:00+00:00,2017-10-25T00:00:00+00:00,Slice of Life,NAZ,Shuka,8.4,23321.0,203.0,PG-13 - Teens 13 or older
1791,36275,Natsume's Book of Friends Season 6 Specials,Special,2.0,0 - 50 Episodes,23.0,Finished Airing,2017-09-27T00:00:00+00:00,2017-10-25T00:00:00+00:00,Supernatural,NAZ,Shuka,8.4,23321.0,203.0,PG-13 - Teens 13 or older
1792,37999,Kaguya-sama: Love is War,TV,12.0,0 - 50 Episodes,25.0,Finished Airing,2019-01-12T00:00:00+00:00,2019-03-30T00:00:00+00:00,Comedy,Aniplex,A-1 Pictures,8.4,1161824.0,201.0,PG-13 - Teens 13 or older
1793,37999,Kaguya-sama: Love is War,TV,12.0,0 - 50 Episodes,25.0,Finished Airing,2019-01-12T00:00:00+00:00,2019-03-30T00:00:00+00:00,Romance,Aniplex,A-1 Pictures,8.4,1161824.0,201.0,PG-13 - Teens 13 or older
1794,37999,Kaguya-sama: Love is War,TV,12.0,0 - 50 Episodes,25.0,Finished Airing,2019-01-12T00:00:00+00:00,2019-03-30T00:00:00+00:00,Comedy,Mainichi Broadcasting System,A-1 Pictures,8.4,1161824.0,201.0,PG-13 - Teens 13 or older
1795,37999,Kaguya-sama: Love is War,TV,12.0,0 - 50 Episodes,25.0,Finished Airing,2019-01-12T00:00:00+00:00,2019-03-30T00:00:00+00:00,Romance,Mainichi Broadcasting System,A-1 Pictures,8.4,1161824.0,201.0,PG-13 - Teens 13 or older
1796,37999,Kaguya-sama: Love is War,TV,12.0,0 - 50 Episodes,25.0,Finished Airing,2019-01-12T00:00:00+00:00,2019-03-30T00:00:00+00:00,Comedy,Magic Capsule,A-1 Pictures,8.4,1161824.0,201.0,PG-13 - Teens 13 or older
1797,37999,Kaguya-sama: Love is War,TV,12.0,0 - 50 Episodes,25.0,Finished Airing,2019-01-12T00:00:00+00:00,2019-03-30T00:00:00+00:00,Romance,Magic Capsule,A-1 Pictures,8.4,1161824.0,201.0,PG-13 - Teens 13 or older
1798,37999,Kaguya-sama: Love is War,TV,12.0,0 - 50 Episodes,25.0,Finished Airing,2019-01-12T00:00:00+00:00,2019-03-30T00:00:00+00:00,Comedy,Shueisha,A-1 Pictures,8.4,1161824.0,201.0,PG-13 - Teens 13 or older
1799,37999,Kaguya-sama: Love is War,TV,12.0,0 - 50 Episodes,25.0,Finished Airing,2019-01-12T00:00:00+00:00,2019-03-30T00:00:00+00:00,Romance,Shueisha,A-1 Pictures,8.4,1161824.0,201.0,PG-13 - Teens 13 or older
1800,37999,Kaguya-sama: Love is War,TV,12.0,0 - 50 Episodes,25.0,Finished Airing,2019-01-12T00:00:00+00:00,2019-03-30T00:00:00+00:00,Comedy,JR East Marketing & Communications,A-1 Pictures,8.4,1161824.0,201.0,PG-13 - Teens 13 or older
1801,37999,Kaguya-sama: Love is War,TV,12.0,0 - 50 Episodes,25.0,Finished Airing,2019-01-12T00:00:00+00:00,2019-03-30T00:00:00+00:00,Romance,JR East Marketing & Communications,A-1 Pictures,8.4,1161824.0,201.0,PG-13 - Teens 13 or older
1802,35557,Land of the Lustrous,TV,12.0,0 - 50 Episodes,24.0,Finished Airing,2017-10-07T00:00:00+00:00,2017-12-23T00:00:00+00:00,Action,Mainichi Broadcasting System,Orange,8.39,210927.0,208.0,PG-13 - Teens 13 or older
1803,35557,Land of the Lustrous,TV,12.0,0 - 50 Episodes,24.0,Finished Airing,2017-10-07T00:00:00+00:00,2017-12-23T00:00:00+00:00,Drama,Mainichi Broadcasting System,Orange,8.39,210927.0,208.0,PG-13 - Teens 13 or older
1804,35557,Land of the Lustrous,TV,12.0,0 - 50 Episodes,24.0,Finished Airing,2017-10-07T00:00:00+00:00,2017-12-23T00:00:00+00:00,Fantasy,Mainichi Broadcasting System,Orange,8.39,210927.0,208.0,PG-13 - Teens 13 or older
1805,35557,Land of the Lustrous,TV,12.0,0 - 50 Episodes,24.0,Finished Airing,2017-10-07T00:00:00+00:00,2017-12-23T00:00:00+00:00,Mystery,Mainichi Broadcasting System,Orange,8.39,210927.0,208.0,PG-13 - Teens 13 or older
1806,35557,Land of the Lustrous,TV,12.0,0 - 50 Episodes,24.0,Finished Airing,2017-10-07T00:00:00+00:00,2017-12-23T00:00:00+00:00,Action,Kodansha,Orange,8.39,210927.0,208.0,PG-13 - Teens 13 or older
1807,35557,Land of the Lustrous,TV,12.0,0 - 50 Episodes,24.0,Finished Airing,2017-10-07T00:00:00+00:00,2017-12-23T00:00:00+00:00,Drama,Kodansha,Orange,8.39,210927.0,208.0,PG-13 - Teens 13 or older
1808,35557,Land of the Lustrous,TV,12.0,0 - 50 Episodes,24.0,Finished Airing,2017-10-07T00:00:00+00:00,2017-12-23T00:00:00+00:00,Fantasy,Kodansha,Orange,8.39,210927.0,208.0,PG-13 - Teens 13 or older
1809,35557,Land of the Lustrous,TV,12.0,0 - 50 Episodes,24.0,Finished Airing,2017-10-07T00:00:00+00:00,2017-12-23T00:00:00+00:00,Mystery,Kodansha,Orange,8.39,210927.0,208.0,PG-13 - Teens 13 or older
1810,35557,Land of the Lustrous,TV,12.0,0 - 50 Episodes,24.0,Finished Airing,2017-10-07T00:00:00+00:00,2017-12-23T00:00:00+00:00,Action,Movic,Orange,8.39,210927.0,208.0,PG-13 - Teens 13 or older
1811,35557,Land of the Lustrous,TV,12.0,0 - 50 Episodes,24.0,Finished Airing,2017-10-07T00:00:00+00:00,2017-12-23T00:00:00+00:00,Drama,Movic,Orange,8.39,210927.0,208.0,PG-13 - Teens 13 or older
1812,35557,Land of the Lustrous,TV,12.0,0 - 50 Episodes,24.0,Finished Airing,2017-10-07T00:00:00+00:00,2017-12-23T00:00:00+00:00,Fantasy,Movic,Orange,8.39,210927.0,208.0,PG-13 - Teens 13 or older
1813,35557,Land of the Lustrous,TV,12.0,0 - 50 Episodes,24.0,Finished Airing,2017-10-07T00:00:00+00:00,2017-12-23T00:00:00+00:00,Mystery,Movic,Orange,8.39,210927.0,208.0,PG-13 - Teens 13 or older
1814,35557,Land of the Lustrous,TV,12.0,0 - 50 Episodes,24.0,Finished Airing,2017-10-07T00:00:00+00:00,2017-12-23T00:00:00+00:00,Action,AT-X,Orange,8.39,210927.0,208.0,PG-13 - Teens 13 or older
1815,35557,Land of the Lustrous,TV,12.0,0 - 50 Episodes,24.0,Finished Airing,2017-10-07T00:00:00+00:00,2017-12-23T00:00:00+00:00,Drama,AT-X,Orange,8.39,210927.0,208.0,PG-13 - Teens 13 or older
1816,35557,Land of the Lustrous,TV,12.0,0 - 50 Episodes,24.0,Finished Airing,2017-10-07T00:00:00+00:00,2017-12-23T00:00:00+00:00,Fantasy,AT-X,Orange,8.39,210927.0,208.0,PG-13 - Teens 13 or older
1817,35557,Land of the Lustrous,TV,12.0,0 - 50 Episodes,24.0,Finished Airing,2017-10-07T00:00:00+00:00,2017-12-23T00:00:00+00:00,Mystery,AT-X,Orange,8.39,210927.0,208.0,PG-13 - Teens 13 or older
1818,35557,Land of the Lustrous,TV,12.0,0 - 50 Episodes,24.0,Finished Airing,2017-10-07T00:00:00+00:00,2017-12-23T00:00:00+00:00,Action,TOHO animation,Orange,8.39,210927.0,208.0,PG-13 - Teens 13 or older
1819,35557,Land of the Lustrous,TV,12.0,0 - 50 Episodes,24.0,Finished Airing,2017-10-07T00:00:00+00:00,2017-12-23T00:00:00+00:00,Drama,TOHO animation,Orange,8.39,210927.0,208.0,PG-13 - Teens 13 or older
1820,35557,Land of the Lustrous,TV,12.0,0 - 50 Episodes,24.0,Finished Airing,2017-10-07T00:00:00+00:00,2017-12-23T00:00:00+00:00,Fantasy,TOHO animation,Orange,8.39,210927.0,208.0,PG-13 - Teens 13 or older
1821,35557,Land of the Lustrous,TV,12.0,0 - 50 Episodes,24.0,Finished Airing,2017-10-07T00:00:00+00:00,2017-12-23T00:00:00+00:00,Mystery,TOHO animation,Orange,8.39,210927.0,208.0,PG-13 - Teens 13 or older
